GOID	GO function	GO category
GO:0043521	regulation_of_myosin_II_filament_disassembly	biological_process
GO:0043522	leucine_zipper_domain_binding	molecular_function
GO:0043523	regulation_of_neuron_apoptotic_process	biological_process
GO:0043524	negative_regulation_of_neuron_apoptotic_process	biological_process
GO:0043525	positive_regulation_of_neuron_apoptotic_process	biological_process
GO:0043526	obsolete_neuroprotection	biological_process
GO:0043527	tRNA_methyltransferase_complex	cellular_component
GO:0043528	tRNA_(m2G10)_methyltransferase_complex	cellular_component
GO:0043529	GET_complex	cellular_component
GO:0043530	adenosine_5-monophosphoramidase_activity	molecular_function
GO:0043531	ADP_binding	molecular_function
GO:0043532	angiostatin_binding	molecular_function
GO:0043533	inositol_1-3-4-5_tetrakisphosphate_binding	molecular_function
GO:0043534	blood_vessel_endothelial_cell_migration	biological_process
GO:0043535	regulation_of_blood_vessel_endothelial_cell_migration	biological_process
GO:0043536	positive_regulation_of_blood_vessel_endothelial_cell_migration	biological_process
GO:0043537	negative_regulation_of_blood_vessel_endothelial_cell_migration	biological_process
GO:0043538	regulation_of_actin_phosphorylation	biological_process
GO:0043539	protein_serine/threonine_kinase_activator_activity	molecular_function
GO:0043540	6-phosphofructo-2-kinase/fructose-2-6-biphosphatase_complex	cellular_component
GO:0043541	UDP-N-acetylglucosamine_transferase_complex	cellular_component
GO:0043542	endothelial_cell_migration	biological_process
GO:0043543	protein_acylation	biological_process
GO:0043544	lipoamide_binding	molecular_function
GO:0043545	molybdopterin_cofactor_metabolic_process	biological_process
GO:0043546	molybdopterin_cofactor_binding	molecular_function
GO:0043547	positive_regulation_of_GTPase_activity	biological_process
GO:0043548	phosphatidylinositol_3-kinase_binding	molecular_function
GO:0043549	regulation_of_kinase_activity	biological_process
GO:0043550	regulation_of_lipid_kinase_activity	biological_process
GO:0043551	regulation_of_phosphatidylinositol_3-kinase_activity	biological_process
GO:0043552	positive_regulation_of_phosphatidylinositol_3-kinase_activity	biological_process
GO:0043553	negative_regulation_of_phosphatidylinositol_3-kinase_activity	biological_process
GO:0043554	aerobic_respiration-_using_arsenite_as_electron_donor	biological_process
GO:0043555	regulation_of_translation_in_response_to_stress	biological_process
GO:0043556	regulation_of_translation_in_response_to_oxidative_stress	biological_process
GO:0043557	regulation_of_translation_in_response_to_osmotic_stress	biological_process
GO:0043558	regulation_of_translational_initiation_in_response_to_stress	biological_process
GO:0043559	insulin_binding	molecular_function
GO:0043560	insulin_receptor_substrate_binding	molecular_function
GO:0043561	regulation_of_translational_initiation_in_response_to_osmotic_stress	biological_process
GO:0043562	cellular_response_to_nitrogen_levels	biological_process
GO:0043563	obsolete_odorant_transporter_activity	molecular_function
GO:0043564	Ku70:Ku80_complex	cellular_component
GO:0043565	sequence-specific_DNA_binding	molecular_function
GO:0043567	regulation_of_insulin-like_growth_factor_receptor_signaling_pathway	biological_process
GO:0043568	positive_regulation_of_insulin-like_growth_factor_receptor_signaling_pathway	biological_process
GO:0043569	negative_regulation_of_insulin-like_growth_factor_receptor_signaling_pathway	biological_process
GO:0043570	maintenance_of_DNA_repeat_elements	biological_process
GO:0043571	maintenance_of_CRISPR_repeat_elements	biological_process
GO:0043572	plastid_fission	biological_process
GO:0043573	leucoplast_fission	biological_process
GO:0043574	peroxisomal_transport	biological_process
GO:0043575	detection_of_osmotic_stimulus	biological_process
GO:0043576	regulation_of_respiratory_gaseous_exchange	biological_process
GO:0043577	chemotropism	biological_process
GO:0043578	nuclear_matrix_organization	biological_process
GO:0043579	elaioplast_organization	biological_process
GO:0043580	periplasmic_space_organization	biological_process
GO:0043581	obsolete_mycelium_development	biological_process
GO:0043582	sporangium_development	biological_process
GO:0043583	ear_development	biological_process
GO:0043584	nose_development	biological_process
GO:0043585	nose_morphogenesis	biological_process
GO:0043586	tongue_development	biological_process
GO:0043587	tongue_morphogenesis	biological_process
GO:0043588	skin_development	biological_process
GO:0043589	skin_morphogenesis	biological_process
GO:0043590	bacterial_nucleoid	cellular_component
GO:0043591	endospore_external_encapsulating_structure	cellular_component
GO:0043592	exosporium	cellular_component
GO:0043593	endospore_coat	cellular_component
GO:0043594	outer_endospore_membrane	cellular_component
GO:0043595	endospore_cortex	cellular_component
GO:0043596	nuclear_replication_fork	cellular_component
GO:0043597	cytoplasmic_replication_fork	cellular_component
GO:0043598	cytoplasmic_DNA_replication_factor_C_complex	cellular_component
GO:0043599	nuclear_DNA_replication_factor_C_complex	cellular_component
GO:0043600	cytoplasmic_replisome	cellular_component
GO:0043601	nuclear_replisome	cellular_component
GO:0043602	nitrate_catabolic_process	biological_process
GO:0043603	cellular_amide_metabolic_process	biological_process
GO:0043604	amide_biosynthetic_process	biological_process
GO:0043605	cellular_amide_catabolic_process	biological_process
GO:0043606	formamide_metabolic_process	biological_process
GO:0043607	formamide_biosynthetic_process	biological_process
GO:0043608	formamide_catabolic_process	biological_process
GO:0043609	regulation_of_carbon_utilization	biological_process
GO:0043610	regulation_of_carbohydrate_utilization	biological_process
GO:0043611	isoprene_metabolic_process	biological_process
GO:0043612	isoprene_biosynthetic_process	biological_process
GO:0043613	isoprene_catabolic_process	biological_process
GO:0043614	multi-eIF_complex	cellular_component
GO:0043615	astrocyte_cell_migration	biological_process
GO:0043616	keratinocyte_proliferation	biological_process
GO:0043617	cellular_response_to_sucrose_starvation	biological_process
GO:0043618	regulation_of_transcription_from_RNA_polymerase_II_promoter_in_response_to_stress	biological_process
GO:0043619	regulation_of_transcription_from_RNA_polymerase_II_promoter_in_response_to_oxidative_stress	biological_process
GO:0043620	regulation_of_DNA-templated_transcription_in_response_to_stress	biological_process
GO:0043621	protein_self-association	molecular_function
GO:0043622	cortical_microtubule_organization	biological_process
GO:0043624	cellular_protein_complex_disassembly	biological_process
GO:0043625	delta_DNA_polymerase_complex	cellular_component
GO:0043626	PCNA_complex	cellular_component
GO:0043627	response_to_estrogen	biological_process
GO:0043628	ncRNA_3-end_processing	biological_process
GO:0043629	ncRNA_polyadenylation	biological_process
GO:0043630	ncRNA_polyadenylation_involved_in_polyadenylation-dependent_ncRNA_catabolic_process	biological_process
GO:0043631	RNA_polyadenylation	biological_process
GO:0043632	modification-dependent_macromolecule_catabolic_process	biological_process
GO:0043633	polyadenylation-dependent_RNA_catabolic_process	biological_process
GO:0043634	polyadenylation-dependent_ncRNA_catabolic_process	biological_process
GO:0043635	methylnaphthalene_catabolic_process	biological_process
GO:0043636	bisphenol_A_catabolic_process	biological_process
GO:0043637	puromycin_metabolic_process	biological_process
GO:0043638	puromycin_biosynthetic_process	biological_process
GO:0043639	benzoate_catabolic_process	biological_process
GO:0043640	benzoate_catabolic_process_via_hydroxylation	biological_process
GO:0043641	novobiocin_metabolic_process	biological_process
GO:0043642	novobiocin_biosynthetic_process	biological_process
GO:0043643	tetracycline_metabolic_process	biological_process
GO:0043644	tetracycline_biosynthetic_process	biological_process
GO:0043645	cephalosporin_metabolic_process	biological_process
GO:0043646	cephalosporin_biosynthetic_process	biological_process
GO:0043647	inositol_phosphate_metabolic_process	biological_process
GO:0043648	dicarboxylic_acid_metabolic_process	biological_process
GO:0043649	dicarboxylic_acid_catabolic_process	biological_process
GO:0043650	dicarboxylic_acid_biosynthetic_process	biological_process
GO:0043651	linoleic_acid_metabolic_process	biological_process
GO:0043652	engulfment_of_apoptotic_cell	biological_process
GO:0043653	mitochondrial_fragmentation_involved_in_apoptotic_process	biological_process
GO:0043654	recognition_of_apoptotic_cell	biological_process
GO:0043655	host_extracellular_space	cellular_component
GO:0043656	host_intracellular_region	cellular_component
GO:0043657	host_cell	cellular_component
GO:0043658	host_symbiosome	cellular_component
GO:0043659	symbiosome	cellular_component
GO:0043660	bacteroid-containing_symbiosome	cellular_component
GO:0043661	peribacteroid_membrane	cellular_component
GO:0043662	peribacteroid_fluid	cellular_component
GO:0043663	host_bacteroid-containing_symbiosome	cellular_component
GO:0043664	host_peribacteroid_membrane	cellular_component
GO:0043665	host_peribacteroid_fluid	cellular_component
GO:0043666	regulation_of_phosphoprotein_phosphatase_activity	biological_process
GO:0043667	pollen_wall	cellular_component
GO:0043668	exine	cellular_component
GO:0043669	ectexine	cellular_component
GO:0043670	foot_layer	cellular_component
GO:0043671	endexine	cellular_component
GO:0043672	nexine	cellular_component
GO:0043673	sexine	cellular_component
GO:0043674	columella	cellular_component
GO:0043675	sculpture_element	cellular_component
GO:0043676	tectum	cellular_component
GO:0043677	obsolete_germination_pore	cellular_component
GO:0043678	intine	cellular_component
GO:0043679	axon_terminus	cellular_component
GO:0043680	filiform_apparatus	cellular_component
GO:0043682	copper_transmembrane_transporter_activity-_phosphorylative_mechanism	molecular_function
GO:0043683	type_IV_pilus_biogenesis	biological_process
GO:0043684	type_IV_secretion_system_complex	cellular_component
GO:0043685	conversion_of_glutamyl-tRNA_to_glutaminyl-tRNA	biological_process
GO:0043686	co-translational_protein_modification	biological_process
GO:0043687	post-translational_protein_modification	biological_process
GO:0043688	conversion_of_aspartyl-tRNA_to_asparaginyl-tRNA	biological_process
GO:0043691	reverse_cholesterol_transport	biological_process
GO:0043692	monoterpene_metabolic_process	biological_process
GO:0043693	monoterpene_biosynthetic_process	biological_process
GO:0043694	monoterpene_catabolic_process	biological_process
GO:0043695	detection_of_pheromone	biological_process
GO:0043696	dedifferentiation	biological_process
GO:0043697	cell_dedifferentiation	biological_process
GO:0043698	iridosome	cellular_component
GO:0043699	leucosome	cellular_component
GO:0043700	pterinosome	cellular_component
GO:0043701	cyanosome	cellular_component
GO:0043702	carotenoid_vesicle	cellular_component
GO:0043703	photoreceptor_cell_fate_determination	biological_process
GO:0043704	photoreceptor_cell_fate_specification	biological_process
GO:0043705	cyanophycin_metabolic_process	biological_process
GO:0043707	cell_adhesion_involved_in_single-species_biofilm_formation_in_or_on_host_organism	biological_process
GO:0043708	cell_adhesion_involved_in_biofilm_formation	biological_process
GO:0043709	cell_adhesion_involved_in_single-species_biofilm_formation	biological_process
GO:0043710	cell_adhesion_involved_in_multi-species_biofilm_formation	biological_process
GO:0043711	pilus_organization	biological_process
GO:0043712	2-hydroxyisocaproate_CoA-transferase_activity	molecular_function
GO:0043713	(R)-2-hydroxyisocaproate_dehydrogenase_activity	molecular_function
GO:0043714	(R)-citramalate_synthase_activity	molecular_function
GO:0043715	2-3-diketo-5-methylthiopentyl-1-phosphate_enolase_activity	molecular_function
GO:0043716	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate_phosphatase_activity	molecular_function
GO:0043717	2-hydroxyglutaryl-CoA_dehydratase_activity	molecular_function
GO:0043718	2-hydroxymethylglutarate_dehydrogenase_activity	molecular_function
GO:0043719	2-octaprenyl-3-methyl-6-methoxy-1-4-benzoquinol_hydroxylase_activity	molecular_function
GO:0043720	3-keto-5-aminohexanoate_cleavage_activity	molecular_function
GO:0043721	4-hydroxybutanoyl-CoA_dehydratase_activity	molecular_function
GO:0043722	4-hydroxyphenylacetate_decarboxylase_activity	molecular_function
GO:0043723	2-5-diamino-6-ribitylamino-4(3H)-pyrimidinone_5-phosphate_deaminase_activity	molecular_function
GO:0043724	2-keto-3-deoxygalactonate_aldolase_activity	molecular_function
GO:0043726	5-amino-6-(5-phosphoribitylamino)uracil_phosphatase_activity	molecular_function
GO:0043727	5-amino-4-imidazole_carboxylate_lyase_activity	molecular_function
GO:0043728	2-keto-4-methylthiobutyrate_aminotransferase_activity	molecular_function
GO:0043729	2-amino-5-formylamino-6-(5-phosphoribosylamino)pyrimidin-4(3H)-one_formate-lyase_activity	molecular_function
GO:0043730	5-ureido-4-imidazole_carboxylate_hydrolase_activity	molecular_function
GO:0043731	6-hydroxynicotinate_3-monooxygenase_activity	molecular_function
GO:0043732	6-hydroxynicotinate_dehydrogenase_activity	molecular_function
GO:0043733	DNA-3-methylbase_glycosylase_activity	molecular_function
GO:0043734	DNA-N1-methyladenine_dioxygenase_activity	molecular_function
